id,highway,cycleway,name,surface,geometry
way/1219298969,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4840214, 52.4741841], [13.4839391, 52.4742395], [13.4839176, 52.474254]]}"
way/1219298971,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4790452, 52.4775512], [13.4790001, 52.4775768], [13.4788791, 52.4776646]]}"
way/1219302413,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4841236, 52.4741152], [13.4841042, 52.4741284], [13.4840214, 52.4741841]]}"
way/1219311754,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4836095, 52.4741042], [13.4836334, 52.4740878], [13.4837088, 52.4740362]]}"
way/1219311755,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4837088, 52.4740362], [13.4838034, 52.4739708], [13.4838532, 52.4739356]]}"
way/1219407796,tertiary,separate,Vorarlberger Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3476428, 52.4705599], [13.3478239, 52.470532]]}"
way/1219407797,tertiary,separate,Vorarlberger Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3494173, 52.4702869], [13.3495225, 52.4702728], [13.3497438, 52.4702492], [13.3498546, 52.4702394]]}"
way/1219407798,tertiary,separate,Vorarlberger Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3488423, 52.4703736], [13.3490857, 52.470335], [13.3493156, 52.4703014]]}"
way/1219407799,tertiary,separate,Vorarlberger Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3493156, 52.4703014], [13.3493663, 52.4702939], [13.3494173, 52.4702869]]}"
way/1219408774,tertiary,separate,Vorarlberger Damm,concrete:plates,"{""type"": ""LineString"", ""coordinates"": [[13.3554192, 52.4719784], [13.355678, 52.4721773]]}"
way/1219408775,tertiary,separate,Vorarlberger Damm,concrete:plates,"{""type"": ""LineString"", ""coordinates"": [[13.3553822, 52.4719499], [13.3554014, 52.4719647], [13.3554192, 52.4719784]]}"
way/1219408776,tertiary,separate,Vorarlberger Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.355678, 52.4721773], [13.3559146, 52.4723592], [13.3560583, 52.4724697]]}"
way/1219461149,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5930158, 52.451577], [13.5930261, 52.4514737]]}"
way/1219461150,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5930553, 52.4532942], [13.5930649, 52.4532728], [13.593075, 52.4532428]]}"
way/1219461152,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.6011797, 52.4518103], [13.6011769, 52.4518795], [13.6011807, 52.4519443]]}"
way/1219565605,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3989633, 52.5391996], [13.3989188, 52.539187], [13.3988637, 52.5391711]]}"
way/1219565611,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.400302, 52.5393601], [13.4003443, 52.5393719], [13.4003997, 52.5393873]]}"
way/1219565617,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4017156, 52.5399586], [13.4016947, 52.5399527], [13.4016557, 52.5399417], [13.4015011, 52.539898], [13.4013516, 52.5398558], [13.4013179, 52.5398463]]}"
way/1219565619,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.401404, 52.5396896], [13.4014674, 52.5397076], [13.4016139, 52.5397492], [13.4017673, 52.5397927], [13.4018004, 52.5398021]]}"
way/1219565635,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4085084, 52.541422], [13.4084456, 52.5414225], [13.4083688, 52.5414213], [13.4082541, 52.5414131], [13.4081808, 52.5414053], [13.4080247, 52.5413826]]}"
way/1219567353,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4124275, 52.5402223], [13.4124269, 52.540245], [13.4124263, 52.5402688]]}"
way/1219618801,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3200437, 52.4866761], [13.3200542, 52.4866331], [13.3200703, 52.4865668], [13.3200759, 52.4865437], [13.3201764, 52.486455], [13.3202212, 52.4864139], [13.3202595, 52.4863787], [13.3202868, 52.4863485], [13.3203034, 52.4863202]]}"
way/1219618806,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3203441, 52.4854084], [13.3203263, 52.4853479], [13.3203108, 52.4852953]]}"
way/1219618810,cycleway,crossing,N/A,sett,"{""type"": ""LineString"", ""coordinates"": [[13.3200241, 52.4841556], [13.3200269, 52.4841173], [13.3200294, 52.4840844]]}"
way/1219618812,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.320062, 52.4838613], [13.3200696, 52.4838303], [13.320081, 52.4837836], [13.3200993, 52.4837092], [13.3201372, 52.4835773], [13.3201567, 52.4835038], [13.3201713, 52.4834496], [13.3201777, 52.4834224]]}"
way/1219618814,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.320246, 52.4819851], [13.3202455, 52.4819567], [13.3202446, 52.4819065], [13.320244, 52.481876], [13.3202421, 52.4817719], [13.320242, 52.4817668]]}"
way/1219618816,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3202494, 52.4816241], [13.3202494, 52.4816019], [13.3202494, 52.4815786]]}"
way/1219618818,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3202387, 52.481505], [13.3202385, 52.4814522], [13.3202382, 52.481386], [13.320238, 52.4813047], [13.3202379, 52.4812798], [13.3202378, 52.4812603]]}"
way/1219618820,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3201729, 52.4789297], [13.320174, 52.4789092], [13.3201761, 52.4788731], [13.3201787, 52.4788226], [13.3201833, 52.4787354], [13.3201868, 52.4786711], [13.3201881, 52.4786466], [13.320189, 52.4786305]]}"
way/1219618821,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3201932, 52.4768269], [13.3202815, 52.4767612]]}"
way/1219618827,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3204879, 52.4835156], [13.3204797, 52.4835437], [13.3204652, 52.4835926], [13.320444, 52.4836653], [13.3204088, 52.4838011], [13.3203889, 52.4838739], [13.3203368, 52.4839101], [13.3203107, 52.4839282]]}"
way/1219618829,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3205263, 52.4831793], [13.3205283, 52.483229], [13.3205227, 52.4833068]]}"
way/1219618832,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3204701, 52.4817211], [13.3204724, 52.4817704], [13.3204748, 52.4818201], [13.3204773, 52.4818757], [13.3204795, 52.4819216], [13.3204805, 52.481944]]}"
way/1219618833,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3204724, 52.4817704], [13.3203589, 52.4817711], [13.3202421, 52.4817719]]}"
way/1219618834,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3204773, 52.4818757], [13.3203615, 52.4818759], [13.320244, 52.481876]]}"
way/1219618839,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3204534, 52.4815754], [13.3204537, 52.4816001], [13.3204539, 52.4816228]]}"
way/1219618841,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3204269, 52.4786229], [13.3204291, 52.4786415], [13.3204334, 52.4786763], [13.3204403, 52.4787331], [13.3204501, 52.478813], [13.3204555, 52.4788578], [13.3204625, 52.4789153], [13.3204646, 52.4789324]]}"
way/1219618847,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3203615, 52.4773271], [13.3203795, 52.477403], [13.3203987, 52.4774839]]}"
way/1219618849,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3202815, 52.4767612], [13.3203455, 52.4768319]]}"
way/1219621192,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3205947, 52.4862902], [13.3205867, 52.486323], [13.3205742, 52.4863745], [13.3205641, 52.4864129], [13.3205285, 52.4865333], [13.3205124, 52.4865732], [13.3204942, 52.4866117], [13.3203902, 52.4866411], [13.3203048, 52.4866652]]}"
way/1219621193,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3202732, 52.4842912], [13.3203039, 52.4843117], [13.3203478, 52.484341]]}"
way/1219621195,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3203812, 52.4845671], [13.3203894, 52.4846002], [13.320396, 52.4846271]]}"
way/1219621197,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3204892, 52.4849355], [13.3204982, 52.4849628], [13.3205071, 52.4849894]]}"
way/1219621199,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3205741, 52.4851929], [13.3205961, 52.4852742], [13.3206074, 52.4853159]]}"
way/1219621201,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3206513, 52.4855275], [13.3206553, 52.485555], [13.3206606, 52.4855918], [13.3206714, 52.4856795], [13.3206722, 52.4856982]]}"
way/1219624600,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.320173, 52.4813085], [13.320238, 52.4813047], [13.3203539, 52.4813036], [13.3204386, 52.4813028]]}"
way/1219624601,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3204407, 52.481445], [13.3203552, 52.481448], [13.3202385, 52.4814522], [13.3201826, 52.481453], [13.3201505, 52.4814539]]}"
way/1219637019,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3216636, 52.4788464], [13.3216266, 52.4788469], [13.3215903, 52.4788475]]}"
way/1219637021,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3242807, 52.4788276], [13.3242425, 52.4788277], [13.3242047, 52.4788278]]}"
way/1219637023,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3203165, 52.4786677], [13.3203459, 52.478667], [13.3203602, 52.4786677], [13.3203893, 52.4786693], [13.3204334, 52.4786763], [13.320497, 52.478695], [13.3205285, 52.4786998], [13.3205588, 52.4787009]]}"
way/1219637026,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3215816, 52.4786563], [13.3216247, 52.4786562], [13.3216707, 52.4786561]]}"
way/1219637028,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3241989, 52.4786397], [13.3242366, 52.4786393], [13.3242752, 52.4786389]]}"
way/1219637030,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3281498, 52.4786006], [13.3281924, 52.4785981], [13.328252, 52.4785912], [13.3283457, 52.4785803], [13.3286853, 52.4785739], [13.3287713, 52.4785752], [13.3288372, 52.4785762], [13.32888, 52.4785771]]}"
way/1219721726,cycleway,crossing,N/A,N/A,"{""type"": ""LineString"", ""coordinates"": [[13.3472385, 52.4265316], [13.3472518, 52.4265096], [13.3472733, 52.4264487]]}"
way/1219771004,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3473902, 52.4269419], [13.3473938, 52.4269654]]}"
way/1220285561,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3911643, 52.5362469], [13.3911388, 52.5362301], [13.3910934, 52.5362]]}"
way/1220285567,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3901185, 52.5353613], [13.3902061, 52.5354203], [13.3902747, 52.5354663], [13.3903096, 52.5354879], [13.3903288, 52.5354995]]}"
way/1220289943,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.397932, 52.5389118], [13.3978784, 52.5388967], [13.3978309, 52.5388833]]}"
way/1220292326,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3990098, 52.5389921], [13.3990785, 52.5390114], [13.3991686, 52.5390367]]}"
way/1220296651,footway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3949888, 52.5330495], [13.3949592, 52.5330241]]}"
way/1220300896,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3706129, 52.5398447], [13.3706344, 52.5398537], [13.370672, 52.5398735], [13.3707348, 52.5399066], [13.3707814, 52.5399311], [13.3708139, 52.5399483], [13.3708779, 52.5399988]]}"
way/1220300897,cycleway,traffic_signals,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3705174, 52.5398046], [13.3706129, 52.5398447]]}"
way/1220377140,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3281177, 52.4789032], [13.3281301, 52.478882], [13.3281727, 52.4788094], [13.3281903, 52.4787691], [13.3282361, 52.4786752], [13.3282441, 52.4786407], [13.328252, 52.4785912], [13.3282527, 52.4785321], [13.3282529, 52.4785116]]}"
way/1220377142,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3293728, 52.4818596], [13.3293482, 52.4818266], [13.3292998, 52.4817616], [13.3292565, 52.4817035], [13.3292087, 52.4816393], [13.3291578, 52.481571], [13.3291421, 52.4815499]]}"
way/1220377145,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3279714, 52.4799784], [13.3279402, 52.479884], [13.3279263, 52.4798416]]}"
way/1220380019,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3289572, 52.4800748], [13.3289418, 52.4801224], [13.3289253, 52.480191]]}"
way/1220380021,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3294987, 52.4814523], [13.3295152, 52.4814744], [13.3295516, 52.4815229], [13.3295879, 52.4815714], [13.3296235, 52.4816189], [13.3296569, 52.4816636], [13.3296741, 52.4816865]]}"
way/1220381813,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3294596, 52.4787458], [13.3292027, 52.4788097]]}"
way/1220381814,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3283161, 52.4788189], [13.328248, 52.4788145], [13.3281727, 52.4788094], [13.3281108, 52.4788053], [13.3280751, 52.4788029]]}"
way/1220381816,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3290021, 52.4788257], [13.3289681, 52.4788278], [13.3289157, 52.4788311], [13.3288428, 52.4788363], [13.3287762, 52.47884]]}"
way/1220381817,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3287557, 52.4785081], [13.328757, 52.4785321], [13.3287713, 52.4785752], [13.3287998, 52.4786316], [13.328822, 52.4786768], [13.3288588, 52.4787387], [13.3288817, 52.4787793], [13.3289157, 52.4788311], [13.3289424, 52.4788792], [13.3289525, 52.4789012]]}"
way/1220381818,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3291222, 52.4785896], [13.329356, 52.4786495]]}"
way/1220434829,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4873771, 52.533859], [13.4873308, 52.5338556], [13.4871562, 52.5338375], [13.4869721, 52.5338227]]}"
way/1220665716,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5195664, 52.5286041], [13.5195649, 52.5286288], [13.5195522, 52.5287802], [13.5195401, 52.5288738], [13.5195316, 52.528911], [13.5195281, 52.5289349]]}"
way/1220684585,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.519044, 52.5289203], [13.5190457, 52.5289002], [13.5190573, 52.5287712]]}"
way/1220684586,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5190573, 52.5287712], [13.5190775, 52.5286635]]}"
way/1220686786,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4994886, 52.5341107], [13.4995173, 52.5341137], [13.4996289, 52.5341261], [13.4997449, 52.5341394], [13.4998593, 52.5341497], [13.4999464, 52.5341588], [13.4999959, 52.5341613]]}"
way/1220686791,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5052704, 52.53447], [13.5053166, 52.5344734], [13.5054044, 52.5344795], [13.5055764, 52.5344976], [13.5057508, 52.5345151], [13.5058559, 52.5345277], [13.5058956, 52.5345301]]}"
way/1220686857,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4999439, 52.5344525], [13.4999015, 52.5344487], [13.4998236, 52.5344402], [13.4996988, 52.5344266], [13.4995596, 52.5344113], [13.4995127, 52.5344047], [13.4994817, 52.5343997], [13.4994432, 52.5343941]]}"
way/1220691106,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4995362, 52.5345883], [13.4995413, 52.5345555], [13.499546, 52.5345251], [13.4995531, 52.5344797], [13.4995554, 52.5344552], [13.4995596, 52.5344113], [13.4995733, 52.5343476], [13.4996045, 52.5342018], [13.4996289, 52.5341261], [13.4996684, 52.5340903], [13.4996808, 52.5340616]]}"
way/1220691107,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4998644, 52.5340713], [13.4998624, 52.534101], [13.4998593, 52.5341497], [13.4998532, 52.5342157], [13.4998344, 52.5343641], [13.4998236, 52.5344402], [13.4998078, 52.5344932], [13.4997887, 52.5345384], [13.4997761, 52.5345684], [13.4997683, 52.5345868]]}"
way/1220691128,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4996888, 52.5264913], [13.4996881, 52.5264702], [13.4996831, 52.5263834], [13.4996823, 52.5263705], [13.4996822, 52.5263558], [13.4996816, 52.5262958], [13.4996812, 52.5262451], [13.4996806, 52.5261798], [13.499741, 52.5260943], [13.4997481, 52.5260842], [13.4997674, 52.5260569]]}"
way/1220691129,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4997674, 52.5260569], [13.4997878, 52.5260902], [13.4998262, 52.526153], [13.4998409, 52.526177], [13.4998554, 52.5261998], [13.4998629, 52.5262444], [13.4998808, 52.5263518], [13.4998832, 52.5263661], [13.4998851, 52.5263789], [13.4998981, 52.526465], [13.4999009, 52.5264877]]}"
way/1220697604,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.4800308, 52.5264805], [13.4799576, 52.5264782], [13.4798612, 52.5264756], [13.479735, 52.5264563], [13.4796935, 52.5264563], [13.4796054, 52.5264564], [13.479482, 52.5264495]]}"
way/1220697606,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4794931, 52.5265623], [13.4795925, 52.526567]]}"
way/1221004382,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3281948, 52.4747628], [13.3282019, 52.4746642], [13.3282078, 52.4746254]]}"
way/1221004384,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.328199, 52.4757946], [13.328197, 52.4757345], [13.3281938, 52.4756362]]}"
way/1221004385,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3282078, 52.4746254], [13.3282119, 52.4745984], [13.3282136, 52.47457]]}"
way/1221004387,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3282943, 52.4773549], [13.3283038, 52.4772898], [13.3283186, 52.4771628], [13.3283265, 52.4770588], [13.3283272, 52.4770323], [13.3283276, 52.4770054]]}"
way/1221009126,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3286655, 52.4743677], [13.3286712, 52.474457], [13.328669, 52.4744782], [13.3286617, 52.4745303], [13.3286624, 52.47457]]}"
way/1221009127,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3286624, 52.47457], [13.3286628, 52.4745959], [13.3286884, 52.4746482]]}"
way/1221009129,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3287063, 52.4749846], [13.3287068, 52.4750927], [13.3287073, 52.47519]]}"
way/1221009131,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3287121, 52.475632], [13.3287139, 52.475732], [13.3287157, 52.4758309]]}"
way/1221009133,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3287229, 52.4761041], [13.3287254, 52.4762451], [13.3287277, 52.4763782]]}"
way/1221009135,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3287277, 52.4771774], [13.328728, 52.4772103], [13.328728, 52.4772992], [13.328728, 52.4773366]]}"
way/1221077683,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3311049, 52.4930476], [13.3310851, 52.4930702], [13.3310034, 52.4931634]]}"
way/1221077689,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3311091, 52.4906831], [13.3311086, 52.4907049], [13.3311061, 52.4908088], [13.3311041, 52.4908927], [13.3311035, 52.4909162]]}"
way/1221077691,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3312685, 52.4871777], [13.3312676, 52.4872048], [13.3312645, 52.4872988], [13.3312629, 52.4874139], [13.3312636, 52.4875324], [13.3312638, 52.4875614]]}"
way/1221077695,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3313501, 52.4859579], [13.3313478, 52.4859916], [13.3313387, 52.4860413], [13.3313279, 52.4861007], [13.3313174, 52.486163], [13.3313093, 52.4862113], [13.3313051, 52.4862376]]}"
way/1221077698,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3312054, 52.4838499], [13.331235, 52.4839252], [13.3312601, 52.483989]]}"
way/1221092593,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3305735, 52.4932797], [13.330576, 52.4932561], [13.3305869, 52.4931575], [13.3305979, 52.4930573], [13.3306002, 52.4930363]]}"
way/1221092597,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3296235, 52.4816189], [13.3295457, 52.4816636], [13.329472, 52.4817022], [13.3293896, 52.4817375], [13.3292998, 52.4817616]]}"
way/1221092598,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3292087, 52.4816393], [13.3292932, 52.4816089], [13.3294619, 52.4815512], [13.3295516, 52.4815229]]}"
way/1221092601,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.32976, 52.4824473], [13.3297402, 52.4824204], [13.3297198, 52.4823927]]}"
way/1221092608,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3308055, 52.4851266], [13.3308058, 52.4850782], [13.3308061, 52.4850285]]}"
way/1221092611,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3307631, 52.4862706], [13.3307652, 52.4862485], [13.3307703, 52.4861945], [13.3307759, 52.4861342], [13.3307813, 52.4860762], [13.3307871, 52.4860141], [13.3307892, 52.4859923]]}"
way/1221092618,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3306984, 52.4874594], [13.3306995, 52.4874376], [13.3307049, 52.4873297], [13.3307166, 52.4872194], [13.330738, 52.4871133], [13.3307433, 52.4870873]]}"
way/1221092621,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3307099, 52.4909443], [13.3307104, 52.4909228], [13.3307127, 52.4908242], [13.3307148, 52.4907352], [13.3307153, 52.4907111]]}"
way/1221176912,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3305706, 52.4950964], [13.3305001, 52.4949887], [13.3304774, 52.4949509]]}"
way/1221221736,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4800298, 52.5264681], [13.4800308, 52.5264805], [13.4800332, 52.5265115], [13.48004, 52.5266166], [13.4800413, 52.526657], [13.4800381, 52.5267342], [13.4800304, 52.5267627], [13.4800131, 52.5268048], [13.4799551, 52.5269374], [13.479948, 52.5269585]]}"
way/1221221739,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4798183, 52.5228955], [13.4798177, 52.5229235], [13.479819, 52.5230792], [13.4798165, 52.5232516], [13.4798169, 52.5232766]]}"
way/1221221743,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4792742, 52.5232721], [13.4792738, 52.5232457], [13.4792743, 52.5231904], [13.479317, 52.5231125], [13.4793579, 52.5230371], [13.4793994, 52.52296], [13.4794588, 52.5229234], [13.4794995, 52.5228983]]}"
way/1221221747,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4803468, 52.5205552], [13.4803538, 52.5205811], [13.4803602, 52.5206045], [13.4803912, 52.520713], [13.4804176, 52.5208253], [13.4804209, 52.5208504]]}"
way/1221221752,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4794579, 52.5161272], [13.4794767, 52.5161494], [13.4794939, 52.5161697], [13.4795688, 52.5162555], [13.4796525, 52.516355]]}"
way/1221221753,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4780972, 52.5144879], [13.4781729, 52.5144651]]}"
way/1221221754,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4782078, 52.5145094], [13.4781934, 52.5145135], [13.4781305, 52.5145313], [13.4780225, 52.514564], [13.4779814, 52.5145764], [13.4778868, 52.514605], [13.4778261, 52.5146236]]}"
way/1221221756,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4769244, 52.5132738], [13.4769514, 52.5132943], [13.4770027, 52.5133228], [13.477169, 52.5133976], [13.477419, 52.5134996], [13.4774727, 52.5135628], [13.4775069, 52.5136159], [13.4775241, 52.5136426]]}"
way/1221221760,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4750439, 52.5119019], [13.4751576, 52.5118575], [13.4752037, 52.5118497], [13.4752212, 52.5118468], [13.4752938, 52.5118414], [13.4753991, 52.5118336], [13.4754989, 52.5118303]]}"
way/1221221761,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.4754989, 52.5118303], [13.4755579, 52.5118284]]}"
way/1221232212,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4795606, 52.52046], [13.479489, 52.5203148], [13.4794893, 52.5202942]]}"
way/1221232216,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.4753939, 52.5119869], [13.475361, 52.5119492], [13.475321, 52.511889], [13.4752938, 52.5118414], [13.4752514, 52.5117691], [13.4752561, 52.5117525], [13.4752698, 52.5117037]]}"
